Rank	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	FTPER	FGPER	THRPER	YEAR	CONF	SCHRANK
0	4.1	4.4	8.5	1.4	0.8	0.6	1.5	2.3	8.8	57.14285714	52.94117647	0	3	1	2
0	2	4.9	6.9	1.2	0.5	1.1	1.4	2.3	10.5	74.28571429	38.88888889	32.14285714	2	9	1
0	1.9	4.1	6	1.7	2.2	1	1.9	3.5	9.8	64.70588235	51.47058824	30	4	9	1
0	2.8	4.7	7.5	1.2	0.8	1.5	2.2	2.9	9.8	64.28571429	53.84615385	0	4	8	1
0	1.6	5.6	7.2	0.9	0.5	0.2	0.9	2.1	9.8	73.91304348	38.66666667	37.09677419	4	9	1
0	3.2	3.1	6.3	0.4	0.4	1.6	1	2.5	10.1	60.52631579	55.71428571	0	3	7	1
0	2.4	3.9	6.3	0.6	0.4	0.6	2.7	2.5	10.4	62.22222222	49.35064935	0	3	9	1
0	3.6	4.1	7.6	0.6	0.5	0.8	1.2	2.2	9.4	57.14285714	61.40350877	0	4	7	1
0	1.8	5.5	7.3	1.8	0.9	1.5	1.6	1.6	10	65.78947368	50.68493151	14.28571429	2	5	1
0	1.7	4.7	6.4	0.6	0.5	0.8	1.4	3.4	10	51.06382979	51.35135135	0	1	9	1
0	3.3	5.2	8.5	1.4	1	0.4	1.4	2.9	10.3	37.5	47.05882353	12.5	4	8	1
0	2.3	3.9	6.2	2.7	1.1	0.7	1.3	2.5	10	83.33333333	42.85714286	32.14285714	4	8	1
0	2.1	4.2	6.3	1.9	0.8	0.4	1.5	2.7	10.7	50	49.45054945	31.25	4	9	1
0	1.9	7.2	9.1	2.2	1.1	0.6	2.5	3.3	9.7	46.875	50	0	2	9	1
0	2.1	4.2	6.3	0.4	0.3	0.8	1.6	2.4	10	47.36842105	52.63157895	33.33333333	3	9	1
0	1.8	4.3	6	0.3	0.6	0.7	1.2	3.6	10.2	69.6969697	59.375	28.57142857	4	3	3
0	1.8	4.6	6.4	1.1	1.1	0.4	1.5	2.7	9.6	74.28571429	53.22580645	42.85714286	4	9	1
0	2.1	7.5	9.6	1.6	1	0.4	2.9	2.3	10.5	54.38596491	37.23404255	25	4	3	1
0	1.2	4.8	6.1	1	0.7	0.7	2.2	1.9	9.5	68	39.13043478	24.13793103	4	8	1
0	1.9	4.5	6.4	0.8	1	1.3	1.5	3.2	10.3	65.2173913	49.42528736	33.33333333	2	2	1
0	2	4.1	6.1	0.7	0.7	0.5	1.3	2.1	9.6	79.31034483	40.24390244	29.62962963	3	2	1
0	3	5.7	8.7	0.7	0.9	1.1	1.3	3	11.7	65.11627907	48.88888889	25	3	3	1
0	2.6	4.5	7.2	1.3	1.1	0.6	2	2.9	8.2	51.51515152	46.37681159	0	3	9	1
0	2.2	4.3	6.6	1	0.4	0.9	1.7	2.8	10	65.71428571	44.70588235	0	2	9	1
0	2	4.2	6.2	0.6	0.6	0.3	1.2	3.1	8.7	64.70588235	50	33.33333333	2	9	1
0	2.2	4.8	7	0.8	0.4	0.3	1.3	3.4	9.3	63.63636364	46.75324675	0	4	9	1
0	2.2	3.9	6.1	0.7	0.5	0.6	2	2.1	9.9	71.05263158	48.64864865	0	4	9	1
0	2.3	4.5	6.8	2.5	1	0.1	2.9	2.9	8.9	60.78431373	48.33333333	0	3	9	1
0	3	4.8	7.8	1.4	1.3	1	2.3	2.9	9.5	73.33333333	42.5	28.57142857	3	9	1
0	2.2	4.5	6.7	0.8	0.7	1.6	1.2	2.2	9.8	36.11111111	61.76470588	0	1	9	1
0	1.6	4.6	6.2	0.8	0.5	0.5	2.2	3.5	9.1	73.33333333	43.05555556	28.57142857	2	9	1
0	2.2	4.6	6.8	0.8	0.3	1.3	2.3	2.8	9.3	50	53.52112676	0	3	9	1
0	2.4	4.3	6.7	1.8	1	0.9	1.3	2	8	76	49.12280702	33.33333333	1	9	1
0	2.5	6	8.5	2.3	0.6	0.2	1.7	2.1	12.6	85.71428571	44.21052632	35.29411765	4	9	1
0	2.5	4.2	6.7	0.8	0.8	0.9	1	2.2	8.4	60	50.79365079	0	3	9	1
0	3.6	3.9	7.6	1.4	1	0.3	1.2	2.7	8.9	65.38461538	53.125	26.66666667	4	5	1
0	2.1	5.1	7.1	1.5	0.8	1.2	2.2	3	9.8	50	48.14814815	40	3	9	1
0	2.6	3.9	6.5	1.2	1	0.3	1.6	2.8	8.3	71.42857143	59.25925926	0	3	9	1
0	2.8	5	7.9	0.6	0.6	0.7	1.1	3	8.8	58.62068966	53.84615385	0	3	9	1
0	2.6	5.2	7.8	2.1	0.9	0.3	2.4	3.2	9.7	59.52380952	48.61111111	28.57142857	4	9	1
0	3.8	4.5	8.3	1.5	0.3	1.4	1.4	2.8	10.9	80.43478261	36.7816092	28	4	9	1
0	2.3	4.3	6.6	1.1	0.4	0.5	1.8	2.7	10.1	67.64705882	45.88235294	0	3	8	1
40	2.2	6.6	8.7	0.8	0.5	2	2.1	3	10.5	61.53846154	47.56097561	28.57142857	1	7	1
0	3.2	4.1	7.4	0.8	0.8	1.8	1.7	2.6	8.7	51.35135135	53.96825397	0	1	9	1
0	2.2	4.3	6.4	0.5	0.6	0.5	1.4	3.1	9.6	46.66666667	55.88235294	0	3	2	1
0	1.8	4.4	6.2	1	0.6	0.7	1.5	2.8	8.3	71.42857143	40.29850746	29.03225806	4	9	1
0	2.3	5.6	7.9	1	0.5	0.8	1.9	2.8	9.2	66.66666667	52.77777778	0	4	9	1
0	1.6	4.4	6	1.7	1.8	0.6	1.2	3.1	7.8	67.74193548	41.53846154	23.52941176	3	7	1
0	3.2	4.7	8	1.2	0.7	1.3	2.2	3.4	10.2	51.61290323	45.74468085	0	3	9	1
0	1.5	5	6.6	1	0.9	1.9	2.4	2.7	12	75	42.7184466	32	1	9	1
0	1.9	5.8	7.7	1.6	0.3	0.9	1.8	2.4	7.9	53.84615385	51.66666667	33.33333333	1	9	1
0	2.1	4.2	6.3	2.2	0.7	1.2	1.7	2.4	9.3	54.16666667	50.64935065	100	4	8	1
0	2.3	3.8	6.1	0.2	0.3	0.5	0.6	1.5	7.2	57.14285714	60	0	2	9	1
0	2	4.5	6.5	1.5	0.2	0.1	1.3	2.5	9.2	71.42857143	43.03797468	33.33333333	4	9	1
0	2.5	3.8	6.3	0.8	0.8	0.5	1	2.7	8.3	71.05263158	53.84615385	0	3	9	1
0	2.7	4.4	7.1	1.6	1.5	0.5	1.8	1.8	8.2	60.86956522	40	26.66666667	3	9	1
0	0.7	5.6	6.3	3.1	0.9	1.7	2	3.3	8.4	70.58823529	49.23076923	35	4	9	1
0	1.3	6	7.3	4.5	1.4	0.3	4.6	2.7	11.8	58.06451613	51.64835165	25.92592593	4	9	1
0	2.6	6	8.6	0.8	0.4	0.5	1.9	2.5	7.5	60	51.85185185	0	2	9	1
0	1.6	4.5	6.1	0.7	0.7	0.6	1.9	3	7.9	54.28571429	47.54098361	50	2	4	1
0	2	4	6	0.4	0.4	0.4	1.1	3.4	8.1	75	45.94594595	41.66666667	3	9	1
0	2.8	3.2	6	0.8	0.4	0.1	1	3.2	7.6	63.33333333	53.84615385	0	2	9	1
0	2.6	4.5	7.1	1.6	0.7	0.5	1.7	3.2	6.9	61.53846154	46.42857143	50	3	9	1
0	3.1	3.2	6.3	0.3	0.5	0.6	1	2.3	7.6	63.33333333	56	0	3	9	1
0	2.2	4.7	6.9	1.6	1.2	0.7	1.9	3.1	7.8	65.38461538	43.47826087	25	3	9	1
0	2.4	3.6	6	0.3	0.3	1.6	1	3	6.4	41.17647059	66.66666667	0	3	3	3
0	1.7	4.4	6.1	1.3	1.1	1.2	1.4	3.4	6.7	64.70588235	50	50	2	9	1
0	2.1	4.1	6.2	1	0.3	1.7	2.3	3.1	9.8	62.06896552	39.21568627	0	2	9	1
0	2.3	5.1	7.4	0.7	0.5	1.5	1.6	3.5	7.7	47.36842105	60.71428571	0	2	9	1
0	3.5	3.1	6.6	0.3	0.2	0.4	1.2	2	7.4	61.29032258	47.36842105	0	1	9	1
0	3.4	4.5	7.9	0.7	0.8	0.6	1.9	2.8	10.5	66.66666667	52.43902439	0	3	7	1
0	2.1	3.9	6	0.5	0.3	0.6	1.1	2.5	6.1	50	59.52380952	0	3	9	1
0	2.9	3.6	6.5	1.2	0.9	1.2	1.4	2.7	6.5	51.42857143	57.14285714	0	4	9	1
0	2.3	4.5	6.8	0.6	0.4	0.8	1.1	2.6	5.8	64	65.625	0	3	5	3
0	1.9	4.3	6.2	0.3	0.5	0.4	1.5	2.3	6.3	65	56.81818182	0	3	9	1
0	1.9	4.2	6.1	1.5	0.7	1.6	1.5	2	6.3	41.66666667	60	0	1	9	1
0	2.4	4.6	6.9	0.4	0.5	0.4	1	2.6	6	55.55555556	69.44444444	0	4	9	1
0	2.6	3.4	6	1.6	1	1.4	1.9	2.8	8.6	77.41935484	55.35714286	0	3	7	1
0	2	4.1	6.1	1.5	0.4	1.2	1.3	2.2	6.6	50	52.72727273	0	3	9	1
0	2.1	3.9	6	0.6	0.1	1.7	2.1	3.3	6.7	55.55555556	46.15384615	0	4	9	1
0	2	4.3	6.3	1.5	0.4	0.3	1.9	2.3	6.1	61.29032258	38.88888889	0	2	9	1
0	1.9	4.4	6.3	0.9	0.8	0.1	1.5	1.9	6.3	61.9047619	44.64285714	0	3	9	1
0	2	5	7	1.2	0.8	0.3	1.1	2.4	5.1	70	48.64864865	0	4	9	1
0	4	3.2	7.2	1.1	0.9	0.6	1.3	3.1	4.2	45.45454545	58.06451613	0	3	9	1
0	2.4	4.3	6.7	0.8	0.7	0.8	1.5	3.2	5.1	62.5	52.94117647	0	3	9	1
0	1.9	4.8	6.8	0.4	0.8	1.6	1.6	3.5	5	39.28571429	50	0	3	9	1
0	2.3	5.3	7.5	0.4	0.8	0.5	1.7	2.9	4.9	65	48.64864865	0	4	9	1
0	1.2	3.4	4.5	3.7	1.3	0.2	2.9	2.4	11.9	70.21276596	47.19101124	22.22222222	3	5	1
0	1.9	3.5	5.5	3.3	1	0.6	3.2	3.2	10.6	75.51020408	48.57142857	14.28571429	3	9	1
0	0.8	4.4	5.2	3.9	0.9	0.1	1.4	2.1	10.8	81.25	42.52873563	40	3	9	1
0	0.6	3.2	3.8	3.3	0.8	0.5	1.4	3.6	5.5	56	34	36.84210526	2	9	1
0	0.7	3.1	3.8	3.3	1.2	0.3	1.3	2.7	5.1	44.44444444	42.22222222	28.57142857	4	9	1
0	2.5	7.2	9.7	2.8	0.8	1.3	3	2.7	19.8	68.11594203	47.68211921	38.0952381	4	9	1
0	1.8	4.8	6.5	0.9	1.4	0.5	2	2.2	19.7	76.78571429	44.73684211	33.92857143	4	6	1
0	3.5	6.7	10.1	2.2	0.5	0.7	3	2.2	18.9	63.36633663	47.32824427	18.18181818	3	9	1
78	3.7	5.2	8.9	1.2	1.1	1.4	1.6	2.2	17.5	74.41860465	53.48837209	50	2	3	1
0	0.9	4.4	5.3	2.7	2.3	0.8	3.6	2.4	20.6	66.23376623	41.42011834	28.57142857	4	9	1
0	2.9	6.2	9.1	2.2	0.5	0.7	2.1	2.4	19	66.10169492	55.88235294	0	4	9	1
0	2.8	6.4	9.2	0.6	1	0.8	2.2	3	17.5	72.22222222	52.54237288	0	3	9	1
0	1.1	3	4.1	2.4	0.9	0.3	2.1	2	17.5	85.29411765	43.44827586	39.58333333	4	9	1
0	2.3	4.4	6.7	1.3	0.4	0.7	2.3	2.2	17.3	76.74418605	57.85123967	0	4	9	1
0	4	6.5	10.5	1	0.7	0.8	1.7	1.7	16.1	68.75	52.17391304	34.7826087	4	9	1
0	0.5	4.4	4.9	2.8	1.1	0.9	3.4	3	18.2	70.68965517	39.33333333	31.42857143	3	4	1
72	3	6.3	9.2	1.8	1.2	0.7	2.8	2.8	16.9	67.74193548	50.83333333	25	2	3	2
24	2.1	5.2	7.3	1.4	1.3	0.5	1.2	1.6	16.4	81.42857143	52.08333333	35.29411765	4	4	1
86	1.9	3.6	5.5	1.2	0.5	0.5	0.9	1.1	13.9	71.42857143	51.96078431	34.21052632	3	4	1
0	3.9	4.5	8.4	0.9	0.7	1	1.4	2.7	15.7	66.15384615	57	0	4	9	1
58	3.2	6	9.2	1.4	0.9	1.2	2	2.1	15.7	60	57.00934579	27.27272727	3	1	1
0	2.4	4.2	6.6	2.9	1	0.3	2.4	2.2	14.4	82.5	40.625	25.92592593	4	9	1
54	1.1	5.8	6.9	2.5	0.8	0.2	1.9	2.1	14.8	79.48717949	43.63636364	43.75	4	2	1
50	3.1	6	9.1	1.5	0.9	2.5	2.5	3.4	17.5	70.96774194	54.62184874	0	4	1	2
0	4.4	6.8	11.2	1.6	1.3	0.6	2.1	2.8	17.3	71.42857143	48.8372093	37.5	4	9	1
0	1.3	5.5	6.9	3.3	0.9	0.6	2.8	2.1	15.3	76.78571429	59.77011494	38.46153846	4	9	1
0	0.4	3	3.4	2.3	1.3	0	2	1.5	17.7	83.63636364	40	38.57142857	4	9	1
0	1.2	4.5	5.7	2	0.8	0.9	3.2	3	17.2	78.87323944	45.96774194	16.66666667	3	5	1
0	2.9	6.2	9	1.3	1.9	0.9	2	2.5	15.4	69.23076923	54	0	4	9	1
0	2.7	4.9	7.6	3.5	2	0.2	4.1	2.9	16.3	70	51.28205128	20	4	9	1
0	2.2	4.5	6.6	2.4	1.3	0.6	2.8	2.6	16.9	81.03448276	46.36363636	37.73584906	2	9	1
106	2	4.5	6.5	1.7	1.5	0.4	2.2	2.6	13.8	74.46808511	44.66019417	35.48387097	1	2	3
0	2.6	4.4	7	1.4	1.2	0.4	3.2	3.4	15.8	64.70588235	59.30232558	0	4	9	1
0	2.8	7.1	10	1.3	0.3	2.7	2.4	2.6	15.7	73.46938776	50	29.62962963	2	7	1
0	2.9	4.5	7.5	2.8	2	0.4	2.7	2.6	16.7	63.26530612	55	25	4	7	1
0	1.8	4.6	6.4	1.5	0.5	1.2	2	2.6	14.7	69.56521739	58.94736842	22.22222222	4	9	1
0	1.9	3.5	5.4	1.4	0.9	0.5	1.9	2.3	16	80.64516129	50	38.46153846	4	9	1
0	2.3	5.7	8	1.9	1.1	1	3.3	1.8	15.9	67.9245283	54.12844037	31.25	4	9	1
0	0.9	7.5	8.5	1	1.3	1.8	1.8	2.9	16.8	83.92857143	43.41085271	25.71428571	4	9	1
0	1.7	4.4	6.1	4.3	1.8	0.4	2.6	2.2	16.6	78.33333333	45.45454545	41.66666667	4	9	1
0	1.9	3.8	5.7	2.4	0.8	0.7	2.1	1.8	15.6	78.37837838	60.20408163	47.05882353	4	9	1
68	1.4	5.8	7.2	2.5	1.2	1.2	2.3	2.2	16.1	78.72340426	51.72413793	35.71428571	4	7	1
0	3.3	6.3	9.6	1.4	0.3	1.2	2.1	2.8	15.5	54.90196078	62.74509804	0	3	9	1
0	1.9	5.9	7.8	1	1	1	2.7	2.8	15.9	75	46.77419355	24	4	9	1
0	2.7	6.6	9.2	1.7	1.2	1	2.8	3	14.9	61.29032258	52.38095238	33.33333333	2	9	1
0	1.7	1.7	3.4	1.7	1.3	0.4	2.3	2.9	16.3	70	37.58865248	31.37254902	3	9	1
0	1.1	4.2	5.3	1.8	1	0.4	2.2	2.8	15.3	82.35294118	44.55445545	40.74074074	4	9	1
0	2	5.2	7.2	1.8	0.6	1.1	1.9	2.9	13.9	72.72727273	49.49494949	33.33333333	3	9	1
0	3.3	4.7	8	0.6	0.8	0.2	2	2.7	14.7	72.88135593	49.05660377	0	4	9	1
0	2.4	5.7	8.1	1.3	1.1	0.7	2.4	2.5	16	61.29032258	42.36111111	36.53846154	4	9	1
0	2.3	6.1	8.3	1.7	1.1	2.3	3	2.8	16	77.35849057	48.67256637	42.85714286	4	9	1
56	3.2	6.7	9.9	1.3	0.9	3.6	3.3	2.6	15.4	65.95744681	50.81967213	0	2	3	2
0	2.5	4.8	7.2	0.5	0.9	0.6	1.5	2.6	13.9	75	46.22641509	36.66666667	4	9	1
0	1.7	3.8	5.5	1.6	1.1	0.4	1.6	2.8	13.9	83.33333333	51.11111111	43.24324324	4	9	1
0	2.3	5.6	7.9	1.8	1.5	1.4	2.2	3.1	14.2	65.2173913	47.82608696	33.33333333	3	9	1
0	2.3	5.1	7.4	2	0.6	0.6	1.8	2.6	14.6	69.76744186	51.81818182	20	3	9	1
0	2.5	5.2	7.6	1.8	1.2	0.8	2.7	2.7	13.9	82.22222222	50.4950495	0	4	9	1
48	2.8	5.2	8	0.8	0.7	2.7	1.9	2.5	14.7	71.42857143	55.78947368	42.85714286	4	9	1
16	1.9	5.7	7.7	3	1.9	2.4	2	3	13.7	71.42857143	52.47524752	12.5	4	6	1
0	1.4	3.4	4.7	1	0.6	0.2	1.8	1.8	13.2	76.31578947	45.45454545	44.82758621	4	9	1
0	1.8	3.7	5.4	1.5	0.8	0.8	1.1	1.8	14	65.38461538	53.39805825	37.14285714	3	9	1
0	3.6	7.6	11.2	1	0.7	2.9	2.3	3	14.9	81.13207547	45.68965517	0	4	9	1
0	2.2	3.3	5.5	1.4	0.7	0.4	1.8	3.1	13.9	64.70588235	48.48484848	38.46153846	4	9	1
0	1.4	4.5	5.9	1.4	1.4	0.4	2.4	2.6	14.3	78.26086957	39.28571429	32.75862069	4	9	1
0	3.2	5.2	8.4	1.6	0.9	0.7	2.1	3.3	13.8	62.74509804	53	0	4	9	1
0	2.3	4.3	6.7	0.9	0.7	1.4	2.3	3.6	13.4	69.6969697	53.01204819	0	3	9	1
0	1.1	3.8	4.9	1.2	1.3	1.6	1.8	2.7	14.5	82.9787234	44.11764706	37.5	4	9	1
0	1.1	3.5	4.6	1.9	0.7	0.5	2	2.7	13.1	77.27272727	47.82608696	39.13043478	4	9	1
0	1.7	3.8	5.5	1	0.8	0.4	2.8	2	15.9	77.5	42.10526316	32.0754717	1	9	1
0	2.7	4	6.8	1.3	0.5	1.5	2.4	2.5	13.8	68.42105263	53.06122449	30.76923077	4	9	1
0	1.3	4	5.3	2.8	1	0.4	3.3	2.3	15.1	80.43478261	46.90265487	50	4	4	1
0	1.7	3.9	5.5	1.3	1	0.7	1.9	2.4	16.2	88.88888889	42.42424242	33.33333333	4	9	1
0	2.9	4.9	7.7	1.6	1.3	2.1	3.1	3.3	13.4	53.48837209	57.73195876	0	4	9	1
0	1.5	4.2	5.8	1.1	0.6	0.6	2.3	2.8	13.4	67.30769231	50	0	3	9	1
0	2.1	4	6.1	1	0.3	0.8	1.8	2.5	14.1	74.07407407	56.17977528	0	4	9	1
0	1.4	4.5	5.9	2.1	1.3	0.5	2.8	2.2	13.8	68.08510638	43.63636364	27.27272727	1	9	1
0	2	3.1	5.1	1.6	0.8	0.1	2.4	2.6	14.5	73.68421053	46.23655914	30	4	9	1
0	2	4.1	6.1	1	0.8	3.4	1.4	1.9	13.3	60.60606061	49.55752212	33.33333333	2	8	1
0	1.8	4	5.9	1.1	1.3	1	1.5	2.1	14.5	76.47058824	48	42.85714286	4	9	1
120	2.4	4.3	6.7	1.1	0.5	2.3	1.4	2.9	10.3	82.35294118	56.06060606	50	1	3	3
100	1.3	5.2	6.5	0.6	0.3	2.6	1.4	2.4	10.1	84.84848485	44.73684211	27.77777778	1	5	2
0	2.3	4.7	7	1.2	1.4	2.1	2.1	3	10.4	52.38095238	53.94736842	0	4	9	1
0	2.2	4.4	6.6	0.4	0.6	2.8	0.8	2.7	8.6	61.53846154	60.34482759	0	4	9	1
0	3	2.7	5.8	0.8	0.8	2.9	1.4	3.4	8.9	46.875	59.67741935	0	3	9	1
0	1.6	3.1	4.7	0.7	0.4	2	1.8	2.6	6.8	57.14285714	50.90909091	0	2	9	1
0	2.1	4.6	6.7	0.8	0.5	2.2	0.8	2.5	7.5	60	41.66666667	0	3	9	1
0	2.7	3.3	6	0.5	0.3	2.1	1.6	3.5	7.9	58.33333333	56.89655172	0	3	9	1
0	1.5	2.8	4.4	0.8	0.3	2.5	0.9	2.9	6.7	72	44.23076923	40	4	6	1
0	1.9	4.2	6.1	1.3	0.8	2.7	1.1	2.7	5.1	50	60	0	1	2	1
0	1.9	2.4	4.3	0.1	0.1	2.2	0.7	2.6	5.3	60	57.89473684	0	3	9	1
0	2	3.1	5.1	0.3	0.5	2.5	0.7	1.8	3.7	47.36842105	53.84615385	0	3	7	1
0	1.8	2.5	4.3	0.7	0.6	2.5	1	2.3	4.4	66.66666667	47.61904762	50	3	9	1
102	1.3	5.2	6.5	2.1	1.3	0.9	1.8	2.8	12.6	65	48.35164835	42.85714286	1	1	3
40	1.1	6.3	7.4	1.5	0.7	0.9	1.2	2	12.5	76.47058824	46.80851064	41.37931034	4	1	1
0	2.4	4.6	7.1	1	0.5	1	1.3	1.4	12.9	72.4137931	54	0	4	9	1
0	1.7	4.8	6.5	0.6	1.3	1.3	0.7	1.4	12.5	69.6969697	41.50943396	30.95238095	4	9	1
76	2	4.8	6.8	1.6	1.2	0.8	1.6	2.5	11.2	70.37037037	50	25	2	2	3
0	2	6.3	8.4	1	0.6	0.6	2	1.5	12.9	65.30612245	55.95238095	37.5	4	9	1
0	2.6	4.8	7.3	1.1	0.6	1.2	1.6	2.6	11.4	65.71428571	55.55555556	0	2	1	3
0	1.4	4.7	6.2	3.3	1.1	0.3	2.9	2.6	12.3	68.62745098	51.76470588	0	3	9	1
62	3.4	5.8	9.2	1.4	1.3	0.9	1.3	2.9	11.6	63.41463415	47.19101124	40	1	2	3
10	2.9	6.2	9.1	1.7	1.2	1.7	1.9	2.1	11.9	50	53.60824742	0	4	4	2
0	2.1	5.7	7.8	1.7	0.7	0.7	1.9	2.2	13	67.79661017	37.6146789	26.92307692	2	9	1
0	2.2	4.3	6.5	1.5	0.6	1.5	1.9	2.1	11.6	68.57142857	52.27272727	0	4	5	1
0	2.9	3.6	6.5	1.5	0.7	0.7	2.2	2.8	12.1	61.36363636	52.22222222	0	3	9	1
0	2.2	4.5	6.7	0.7	1.5	1.3	2	2.7	11.8	72.22222222	57.5	0	4	4	1
0	2.5	3.9	6.4	1.1	0.9	0.7	2.6	2.3	13	57.89473684	42.5	31.25	4	4	1
0	1.5	4.5	6	1	0.7	0.2	1.3	3	13	72.72727273	41.41414141	41.02564103	4	9	1
0	2.4	4.6	7	1.6	1.3	0.2	3	3	12.9	79.06976744	41.22807018	20	4	9	1
0	1.7	5.6	7.3	1	0.7	1.1	1.5	3	12.3	68.75	48.35164835	30	4	3	1
0	2.4	4.7	7.1	0.8	0.3	0.6	2.6	2.7	11.9	61.53846154	41.2371134	35	2	3	1
0	3	5.1	8.1	0.3	0.2	0.5	1.7	2.5	11.8	65.11627907	46.875	0	2	9	1
0	3.7	5.3	8.9	0.9	0.6	0.9	1.9	2.1	12.6	53.57142857	56	0	4	9	1
0	1.8	5.2	7	1.2	0.4	1.5	1.5	3.2	11.3	73.68421053	47.57281553	25	4	2	1
0	2.3	4.3	6.5	1.1	0.7	0.5	1.8	2.4	11.9	63.82978723	47.19101124	44.44444444	3	9	1
0	1.9	4.4	6.4	0.9	0.7	0.9	2.1	3	11.3	67.44186047	50.60240964	25	4	9	1
0	2.1	5	7.1	0.7	0.5	0.4	1.6	3.1	11.7	65.38461538	49.43820225	32.43243243	1	9	1
0	1.6	4.8	6.3	0.7	0.9	0.6	1.4	2.2	12.4	57.14285714	48.48484848	25	4	9	1
0	2.9	4.5	7.4	1.2	0.5	0.7	2.1	2.8	10.8	61.53846154	50.61728395	33.33333333	4	9	1
0	2.4	4.1	6.5	0.9	0.6	1.1	2	2.2	11.7	69.04761905	55	0	4	9	1
110	2.3	4.2	6.4	1	1.2	1.7	1.2	2	8.9	60.60606061	57.37704918	0	3	3	3
0	1.4	6.1	7.5	2.1	0.6	0.5	1.9	2.7	11.5	81.25	42.35294118	34.69387755	3	9	1
0	2.4	4.3	6.7	1.8	0.5	0.5	1.5	3.4	10.3	65.38461538	62.5	0	4	9	1
0	1.7	4.8	6.4	1.8	1.3	0.3	1.7	3.2	9.7	68	58.82352941	0	3	9	1
0	2.8	3.2	6	1	0.7	0.1	1.6	1.8	11.6	67.64705882	50	26.92307692	4	9	1
0	1.9	4.4	6.3	0.9	0.7	0.3	1.2	2.3	11.5	53.84615385	50.50505051	0	3	9	1
0	2.2	3.9	6.1	1.1	0.5	1	1.5	2.2	10.3	77.41935484	39.28571429	31.70731707	4	5	2
0	1.5	4.6	6.1	2.2	0.7	1.2	2.4	2.6	11	68.42105263	46.06741573	33.33333333	2	9	1
0	2.7	4.1	6.8	1.2	0.9	1.1	1.1	2.7	9.9	56.66666667	51.25	0	4	9	1
0	2.6	3.9	6.5	1.3	0.8	0.7	1	2.1	9.1	58.06451613	49.31506849	20	4	9	1
0	1.9	4.9	6.8	1.1	1.2	0.2	1.7	2.4	11.6	70.73170732	54.66666667	35.71428571	4	9	1
0	1.1	5.5	6.5	2.1	1	0.8	1.7	2.5	9.5	82.35294118	52.38095238	50	4	9	1
0	2.7	4.7	7.4	0.9	1.2	0.9	1	3.1	10.3	62.85714286	60	33.33333333	4	9	1
0	2.6	5	7.6	0.9	1.1	1.3	1.8	3	9.6	65.2173913	53.24675325	0	4	9	1
0	2.4	3.8	6.2	0.9	0.7	0.2	1.6	2.1	9.2	67.39130435	44.11764706	100	1	9	1
0	2.4	3.8	6.2	0.6	1.1	0.5	1.5	2.8	9.7	68.96551724	46.05263158	33.33333333	4	9	1
0	1.5	4.6	6	0.9	0.5	0.1	1.3	2.8	9.7	76.47058824	44	42.5	3	9	1
0	2.9	4.7	7.7	0.4	0.9	0.5	1.9	3.9	10.2	71.42857143	44.15584416	40	4	9	1
0	2.4	4.6	7	0.6	0.8	1.1	2.2	3.2	9.2	71.42857143	50	40	3	9	1
0	2.8	5.1	7.9	1.1	0.6	0.1	1.6	2.2	8.4	68	44	0	3	9	1
0	2.5	4	6.5	1.1	0.5	0.4	1	2.3	8.8	60.71428571	62.5	0	4	3	1
0	1.9	5.4	7.3	0.9	0.9	1.4	1.6	2.5	9.6	72	45.23809524	33.33333333	4	9	1
0	3.5	4.6	8.1	1.1	1.4	1.1	2.9	2.3	10.3	64	61.97183099	0	3	9	1
0	2.8	3.9	6.7	1.4	0.9	1	1.1	2.4	8.6	61.76470588	47.69230769	33.33333333	2	5	1
0	2.1	4.9	7	1	0.5	0.4	2.1	2.8	9.7	72.72727273	51.28205128	33.33333333	4	9	1
0	3.6	4.1	7.7	0.8	0.4	0.4	0.9	3.3	7.7	66.66666667	55.93220339	0	3	9	1
0	2.4	5	7.4	1.3	1.3	0.5	1.7	2.4	10.1	67.5	41.7721519	36.84210526	3	9	1
0	1.9	4.8	6.7	1.7	0.8	0.5	2.4	2.7	9.3	61.76470588	46.37681159	33.33333333	3	9	1
0	3	6.9	9.9	1.1	1.2	0.9	1.2	2	7.8	64.86486486	50.94339623	0	4	6	1
0	2.6	4.9	7.5	0.5	1	0.4	1.5	1.8	7.9	57.14285714	43.28358209	26.31578947	1	9	1
0	2.2	4	6.3	0.4	0.5	0.5	2.2	3.7	8.5	53.33333333	46.875	0	1	9	1
0	1.6	4.5	6.1	1.2	0.8	1.3	1.5	3	8.7	73.68421053	36.36363636	37.5	3	9	1
0	1	5.4	6.4	2.3	1.1	0.7	1.7	2.8	7.6	68.18181818	44.26229508	36.84210526	4	9	1
0	2.2	5.5	7.7	1.1	0.6	0.8	1.6	2.2	8.7	51.61290323	43.20987654	0	4	9	1
0	3	3.4	6.4	0.8	0.3	1.1	1.4	1.8	8.3	77.41935484	42.64705882	0	4	9	1
0	2.1	4.3	6.3	0.7	0.7	0.7	1.4	3.1	8	60	58.92857143	0	4	9	1
0	1.8	4.4	6.1	1.3	0.8	0.2	1.2	2.5	7	75	42.62295082	26.08695652	3	9	1
0	2.7	3.5	6.3	0.7	1	1.3	1.1	3.3	7.5	56	48.38709677	20	4	9	1
