Rank	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	FTPER	FGPER	THRPER	YEAR	CONF	SCHRANK
0	1.8	3.2	5	1	0.6	0.9	2	2.6	10	64.28571429	50.61728395	0	4	9	1
0	2.7	3.3	6	0.8	0.7	1.2	1.7	2.6	8.4	64.28571429	49.23076923	25	4	9	1
0	1.8	4	5.8	0.4	0.4	0.9	2.5	2	8.5	69.6969697	56.36363636	0	2	9	1
0	1.9	3.1	5.1	0.4	0.3	0.6	0.8	1.9	6.9	73.68421053	50.94339623	0	3	1	1
0	2.2	3.4	5.6	0.5	0.5	0.8	0.8	3.2	8.8	60.86956522	67.27272727	0	4	9	1
0	1.8	3.6	5.4	0.4	0.4	0.8	1.3	2.7	6.7	75	60.46511628	0	4	9	1
0	1.8	3.6	5.4	0.4	0.3	0.7	1.6	2.1	6.7	65.2173913	57.77777778	0	2	9	1
0	2.4	2.9	5.3	0.2	0.5	1.7	1.5	3.7	6.4	57.14285714	53.33333333	0	4	9	1
0	2.3	3.3	5.5	2	0.3	0.7	2.1	2.3	7	62.06896552	42.37288136	16.66666667	4	9	1
0	1.6	3.6	5.3	0.6	0.3	0.7	1.9	2.2	6	62.5	54.54545455	25	5	9	1
0	1.7	3.9	5.6	1.5	0.8	0.7	1.3	3.2	5.3	41.66666667	50	33.33333333	3	9	1
0	1.4	3.6	5	0.1	0.1	1.3	1.5	2.9	4.6	45	47.5	0	3	9	1
0	2.2	3	5.2	0.4	0.3	0.2	1.5	3.2	4.2	50	54.83870968	0	4	9	1
0	2.2	2.6	4.8	0.4	0.3	1.6	1.1	2.7	8.1	74.28571429	51.92307692	0	4	4	1
0	1.6	3.1	4.7	0.3	0.7	1.6	1	2.2	6.4	64.28571429	65.71428571	0	4	4	1
0	2.5	5.6	8.2	0.5	0.4	4.5	1.3	2.1	10.9	43.18181818	59.21052632	0	2	2	2
0	1.2	1.9	3.1	0.3	0.3	1.7	1	2.8	5.2	68.18181818	58.06451613	0	1	9	1
0	2.3	2.6	4.9	0.2	0.2	1.9	1	2.1	2.7	55.55555556	47.82608696	0	4	9	1
0	1.8	3.6	5.4	0.8	0.4	1.5	1.7	3.8	8.9	60.71428571	59.01639344	0	4	9	1
0	2.2	3	5.2	0.6	0.6	0.1	1.1	2.1	8	54.16666667	58.92857143	0	4	9	1
0	1.5	4	5.6	0.9	0.7	0.4	1	2.9	8.5	52	60	0	4	9	1
0	1.7	3.3	5	0.4	0.5	1.3	1.2	2.8	7.1	86.95652174	59.52380952	0	2	9	1
0	1.8	3.9	5.7	0.9	0.3	0.4	2	3	7.7	54.54545455	61.53846154	0	4	9	1
0	2.3	3.5	5.8	0.5	1.1	1.5	1	2.8	4.1	35.29411765	50	0	4	9	1
0	1.3	3.4	4.7	0.7	0.5	1.8	1.5	2.8	11.5	70	59.49367089	0	4	9	1
0	2.1	2.7	4.7	0.7	0.4	1.7	1.2	3.3	3.8	45.45454545	50	0	3	9	1
24	1.6	3.9	5.5	1.4	0.6	0.7	1.4	2.8	12.2	78.57142857	52.27272727	45.45454545	4	3	3
0	1.6	3.8	5.5	2.1	0.9	0.9	2.2	3.6	10.5	72.34042553	44.30379747	0	4	9	1
0	1.4	4.1	5.5	1.2	1.2	0.9	1.4	3.7	10	72.22222222	42.52873563	34.28571429	4	9	1
0	1.6	3.5	5.1	0.3	0.4	0.5	1.6	2.8	8.3	67.56756757	43.93939394	0	2	9	1
0	1.7	4.3	6	0.9	0.2	1.9	1.6	2.5	6.8	62.96296296	40.625	0	3	9	1
0	2.1	3	5.1	0.5	0.7	0.3	1.2	2.3	6.1	54.54545455	50	0	1	9	1
0	1.9	3.5	5.4	0.3	0.2	0.9	1.2	1.8	5.7	75	60	0	3	9	1
0	2.1	3.5	5.6	0.6	0.2	1.7	1.4	2.6	6	36	51.02040816	0	4	9	1
0	2.6	3.3	5.9	0.2	0.7	1.2	1.3	3.1	5.2	62.06896552	43.58974359	0	3	9	1
0	1.9	3.3	5.2	0.4	0.5	0.2	0.6	2.2	5.1	53.84615385	62.85714286	0	4	7	1
0	2.2	2.9	5.1	0.3	0.8	1	1	3.4	5.6	42.85714286	48.07692308	0	4	9	1
0	2.1	3.7	5.8	0.3	0.2	1.1	0.9	2.8	2.8	50	59.09090909	0	4	5	1
0	2.1	2.8	4.9	0.2	0.4	1.8	0.8	2	6.5	47.82608696	57.44680851	0	4	1	1
0	1.9	2.8	4.7	0.3	0.4	1.9	0.7	2.3	4.6	30.43478261	57.14285714	0	3	9	1
0	1.5	2.9	4.4	1.4	0.7	1.8	1.8	3	8.6	59.09090909	45.83333333	36.84210526	4	9	1
0	2.1	3.6	5.7	0.3	0.3	1.6	1	3.1	7.4	80.76923077	50	0	4	5	2
0	1.4	2.2	3.5	0.6	0.3	1.5	1.4	2.2	6.8	57.14285714	54.16666667	0	3	2	1
0	2.7	6.1	8.8	0.9	0.1	2.1	1.6	2.7	9	57.89473684	51.31578947	0	5	9	1
0	1.6	2.8	4.3	0.6	0.4	1.9	1.5	2	8.6	65.2173913	47.36842105	0	3	4	1
0	1	2.2	3.3	0.4	0.1	1.6	0.5	1.8	3.1	57.14285714	50	0	4	9	1
0	1.5	2.1	3.6	0.1	0.5	1.8	0.5	1.6	2.2	33.33333333	50	0	2	9	1
0	2.2	3.6	5.8	0.9	1.2	0.7	1.6	2.4	11.6	61.76470588	57.14285714	0	4	2	1
0	1.9	3.5	5.4	0.8	0.5	0.8	2	2.4	12.4	68.75	47.36842105	0	4	9	1
0	1.5	3.5	5	0.4	0.4	0.7	1.1	2.5	10.2	76.19047619	54.6875	0	4	9	1
0	2.8	3.1	5.8	0.5	0.3	1.1	1.7	2.5	9.9	50.87719298	60.34482759	0	4	9	1
0	2.1	3.5	5.6	0.5	0.5	0.5	1.3	2.8	9.6	67.56756757	53.73134328	0	4	9	1
0	2.9	3	5.9	0.8	0.5	0.2	1.9	3.1	9	81.48148148	53.96825397	0	3	9	1
0	1.4	3.7	5.1	1.3	0.3	0.2	1.9	2.6	7.7	81.25	47.27272727	0	2	9	1
0	2.1	3.3	5.4	0.9	0.5	1.3	1.5	3	7.2	80	51.85185185	0	3	9	1
0	2.2	3.6	5.8	0.6	0.5	0.6	1.4	2.7	4.6	47.36842105	42.22222222	0	4	9	1
0	2.1	3.3	5.3	0.7	0.6	0.7	0.7	2.6	4.4	33.33333333	58.82352941	0	3	9	1
0	1.7	3.7	5.4	0.8	0.5	0.5	1	3.1	4.1	57.89473684	41.66666667	0	4	9	1
