Rank	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	FTPER	FGPER	THRPER	YEAR	CONF	SCHRANK
0	1.5	4.5	6	1.3	1.1	0.5	2.4	2.6	14.8	80.55555556	45.76271186	35.29411765	3	9	1
0	0.4	2.4	2.8	2.4	0.4	0.2	1.5	2.2	13.1	75	39.09090909	39.3442623	3	4	1
0	2	5.1	7.1	2.5	1.3	0.3	3.2	2.8	15.3	76.27118644	40.33613445	28.20512821	2	9	1
0	0.7	2.6	3.4	1.2	0.5	0	1.3	2.1	13.5	77.41935484	42.42424242	41.26984127	3	2	1
0	1.5	3.6	5.1	3	2.3	0.4	3.1	3.3	14.7	75	45.91836735	26.08695652	4	9	1
0	1.1	3.7	4.8	3.8	1.5	0.5	2.3	1.9	13.4	76.59574468	37.83783784	34.14634146	3	3	1
0	1.4	4.7	6.1	1.8	1.9	0.7	1.9	2.4	13	63.33333333	36.92307692	29.09090909	2	9	1
0	0.5	3.3	3.8	4.7	1.6	0.1	2.4	1	13.4	73.33333333	47.52475248	41.02564103	2	2	2
0	0.9	3.6	4.5	1.7	1.3	0.5	1.8	2.8	13.8	72.4137931	40	30.76923077	3	9	1
0	0.7	2.8	3.5	3.7	1	0.1	2.6	2.1	14.2	72.22222222	38.9380531	35.71428571	2	2	1
0	0.7	2.6	3.3	5.2	1.9	0	2.4	1.9	15.1	78.125	43.90243902	34.54545455	4	9	1
0	0.8	2	2.8	1.5	0.6	0.1	1.3	1.5	14.2	68.57142857	37.90322581	33.82352941	3	9	1
0	0.6	2.4	3	2.9	1.1	0	1.8	2.3	13.3	80	43.39622642	40.74074074	2	9	1
0	0.5	3.4	3.9	1.8	0.7	0.1	2.4	2.1	15.6	85.71428571	39.37007874	36.11111111	3	9	1
0	0.5	2	2.5	1.9	0.6	0	2	2.4	14.6	80.76923077	38.70967742	38.88888889	3	9	1
0	1.6	3.3	4.9	1.9	0.9	0.4	2.7	1.9	14.1	71.15384615	42.98245614	26.08695652	4	9	1
0	1.4	3.1	4.5	2.2	0.9	0.2	1.9	2.5	14.5	80	38.79310345	33.8028169	3	9	1
0	0.9	3.1	4	0.9	0.8	0.2	1.7	2.1	13.7	71.42857143	39.16666667	35.9375	3	9	1
0	0.4	2.4	2.9	3.9	0.8	0.1	2.3	2.5	13.2	88.23529412	38.46153846	33.96226415	3	7	1
0	1	3.9	4.9	1.8	1	0.1	2.1	3.4	15.5	67.56756757	40.31007752	38.23529412	4	9	1
0	0.9	3.9	4.7	1.6	2.1	0.3	2.1	2.6	14.9	73.33333333	43.11926606	37.93103448	2	9	1
0	0.8	2.9	3.7	3.6	1.5	0	3.4	2.2	15.4	77.46478873	41.12149533	37.5	3	9	1
0	1	2.2	3.2	2.2	1.6	0.6	2.3	2.5	13.1	59.09090909	45.94594595	31.37254902	1	9	1
0	0.3	1.8	2	2.1	0.7	0	2.4	2.8	15.4	90.69767442	38.65546218	34.32835821	2	9	1
0	1	3.1	4.1	1.3	2	0.1	2.7	2.9	14.4	72.91666667	50.51546392	36.36363636	2	9	1
0	0.4	2.1	2.4	1.6	0.7	0	1	1.8	13.1	85	44	39.39393939	2	9	1
0	1.9	4.8	6.8	1.3	0.7	0.2	1	1.9	13.9	80.95238095	50.4950495	35.8490566	3	8	1
0	0.9	1.6	2.5	2.8	1.9	0.1	1.7	1.8	14.8	82.5	37.90322581	33.87096774	3	9	1
0	0.2	1.5	1.8	1.8	0.5	0.1	1.9	2	13	85.71428571	44.56521739	39.68253968	1	9	1
0	0.4	2.7	3	1.5	0.4	0.1	1.5	1.5	13.8	93.10344828	47.72727273	47.45762712	1	9	1
0	0.9	3	3.9	2.2	1.3	0.6	1.7	2.9	14.3	90	43.56435644	43.07692308	4	9	1
0	2.1	5.9	8	2.1	1.4	1.4	3.4	3.5	18.4	69.35483871	46.15384615	32.14285714	2	9	1
0	1.5	3.7	5.2	1.8	1	0.7	2.8	3	14.7	65.95744681	47.89915966	18.18181818	4	9	1
0	0.4	3.3	3.6	6.7	1	0.2	2.4	2	13.8	81.48148148	42.01680672	35.71428571	2	4	1
0	0.4	3	3.4	2.3	0.8	0.1	1.5	2.5	14.1	79.16666667	43.24324324	41.93548387	3	9	1
0	1.7	3.6	5.3	1.5	1.2	0.6	1.9	2.6	13.3	76.92307692	45.45454545	34.21052632	4	9	1
0	0.4	3	3.4	2.6	1.2	0.3	1.9	2.5	13.6	75.6097561	39.31623932	35.13513514	2	9	1
0	1.1	2.9	4	2.6	0.8	0.1	2.3	2	13.2	65.78947368	50	30.43478261	2	9	1
0	0.4	2.6	2.9	4.8	1.9	0.1	2.9	2.5	14	71.05263158	43.85964912	37.14285714	4	9	1
0	0.4	4.6	5	1.7	1.5	0.2	1.6	2.3	15.5	78.26086957	42.63565891	39.13043478	3	4	1
0	1.1	3.3	4.3	5.5	2.1	0.2	2.8	2.6	13.2	79.59183673	38.38383838	34	4	9	1
0	0.7	2.9	3.5	4.6	1	0	2.7	2.6	13.2	80	40.54054054	35.8974359	3	9	1
0	0.5	2	2.5	2.5	0.9	0	1.2	1.4	14.4	80.76923077	41.12903226	37.73584906	4	9	1
0	0.5	2.8	3.3	4.3	1.8	0.2	3.1	1.7	15.9	72.5	42.33576642	31.25	1	4	1
0	0.7	2.9	3.6	1.9	1.2	0.6	2	2.9	15.9	84.31372549	41.28440367	42.62295082	2	9	1
0	0.5	3	3.5	1.8	0.8	0.3	1.6	2.7	13.4	67.56756757	46.07843137	36.36363636	4	9	1
0	0.8	3.6	4.4	1.6	0.8	0.2	1.8	2.2	14.3	77.55102041	42.59259259	32.43243243	1	9	1
0	0.9	4.7	5.6	5.1	1.1	0.2	2.7	2.2	14.3	71.11111111	44.54545455	35.13513514	4	9	1
0	0.4	3.4	3.7	3.4	1	0.1	1.4	1.7	14.3	81.81818182	38.65546218	40.74074074	4	9	1
2	1	4.3	5.3	4.4	1	0.4	2.6	2.3	15.3	65.45454545	44.26229508	30	4	2	1
0	1.3	4.1	5.4	1.6	0.5	0.4	2.7	2.6	15.2	77.77777778	49.47368421	34.61538462	3	9	1
0	0.6	2.8	3.4	3.9	1.5	0.2	2.6	2.9	14.2	80.39215686	37.39130435	37.5	2	9	1
0	0.8	4.7	5.4	4.8	1.8	0.1	3.3	2.6	14.7	82.60869565	35.34482759	33.33333333	3	9	1
0	0.6	3.3	4	5.9	1.3	0.2	2.6	3	16.3	80.70175439	46.21848739	29.62962963	4	9	1
0	1.5	4	5.5	2.4	1.2	0.6	1.5	2.1	14.2	67.44186047	47.11538462	31.81818182	3	9	1
0	1.5	5.1	6.6	1.5	0.8	1	1.6	2.8	13.2	52.17391304	44.26229508	32.5	4	9	1
0	1.1	4.3	5.3	1.7	0.8	0.1	1.4	2	13.2	72.72727273	48.97959184	34.28571429	3	9	1
0	1.2	2.8	4	2.3	1.1	0.2	2.4	2.3	13.2	74.41860465	42.98245614	28.57142857	4	9	1
0	0.3	3	3.2	1.9	0.6	0.1	1.8	1.5	14	83.33333333	37.93103448	33.33333333	1	9	1
0	0.9	4.3	5.2	1.2	1	0.3	1.1	2.9	14.4	75	49.48453608	50	2	9	1
0	0.4	1.8	2.2	1.5	1.2	0.2	1.4	2.1	16	71.05263158	43.60902256	33.33333333	2	8	1
0	0.8	2.6	3.4	2.3	1.7	0.5	1.7	2.7	13	70.37037037	41.28440367	39.28571429	3	9	1
0	0.3	1.8	2.1	1.8	0.8	0	1.7	2.3	13	83.33333333	34.7826087	32.46753247	4	9	1
0	0.1	3.4	3.4	2.8	0.8	0.1	1.3	2.1	14.9	78.37837838	40.49586777	37.70491803	4	9	1
0	0.5	3.1	3.7	4.6	1.6	0	2.7	1.8	13.9	79.24528302	44.21052632	37.14285714	4	9	1
0	1	3.4	4.4	1.4	0.9	0	1.6	3	13.4	69.23076923	43.43434343	34.48275862	4	7	1
0	0.6	4	4.6	2.6	1.1	0.2	2.6	1.6	13.8	80.55555556	43.1372549	39.62264151	3	9	1
0	0.6	2.6	3.2	3.1	0.9	0.1	2	1.7	13.8	69.44444444	39.51612903	35.55555556	1	9	1
0	0.5	2.5	3	4.4	1.7	0.2	3.5	3	13.8	67.5	39.31623932	35.18518519	1	1	2
0	0.7	2.2	2.9	4.2	1.6	0.3	2.3	2.5	13.7	77.19298246	42.30769231	23.80952381	2	9	1
0	0.8	2.4	3.2	3.5	1.2	0.1	3.5	2.4	17.1	70.83333333	41.37931034	34	3	9	1
0	0.4	2.1	2.5	2.2	0.8	0.2	1.2	1.9	13.2	76.19047619	39.42307692	31.03448276	2	9	1
0	0.4	1	1.5	1.6	1.3	0.1	2.1	2	15.1	81.03448276	41.34615385	36.73469388	3	9	1
0	0.3	2.5	2.9	2.8	0.7	0	1.6	2.4	13.2	76.92307692	44.55445545	40.38461538	3	9	1
0	0.4	2.5	2.9	2.3	0.6	0.5	1.6	3.1	13.1	84.61538462	36.44067797	36.50793651	4	9	1
0	0.8	3.9	4.6	1.3	1.1	0.3	1.7	2.3	14.5	77.08333333	44.89795918	43.47826087	4	9	1
0	0.3	2.9	3.3	1.4	1	0.2	2.3	2.5	13.5	76.78571429	38.23529412	29.54545455	2	9	1
0	1.1	2.8	3.9	3	1.3	0.9	3.1	3.3	13	66.66666667	45.09803922	21.875	4	3	1
0	1.3	4.2	5.5	3.4	0.9	0.4	2.2	2.4	13.4	90.69767442	41	36.11111111	3	9	1
0	0.4	2.6	2.9	1	1.1	0.1	2.1	2	13.3	79.41176471	40.38461538	32.3943662	2	9	1
0	0.4	4.4	4.8	1.8	0.8	0.3	2.1	2	15.3	75.75757576	40.8	41.93548387	2	9	1
0	0.4	2.9	3.3	1.1	0.5	0.2	1.9	1.9	14.8	79.62962963	46.39175258	36.58536585	1	2	3
0	2.4	4.2	6.6	2.3	1.6	0.6	2.3	2.8	15.2	61.11111111	43.93939394	16.66666667	3	9	1
0	0.4	2.2	2.6	1.3	0.5	0	1.6	1.6	14	85.45454545	38.61386139	33.33333333	3	9	1
0	0.8	2	2.8	2.6	0.9	0	1.8	2	13.4	81.81818182	37.83783784	33.82352941	1	9	1
0	0.7	2.8	3.5	1.8	1.1	0.2	1.6	2.2	13	81.81818182	47.77777778	45	2	9	1
0	0.5	3.6	4.1	4.6	1.7	0.2	2.7	2.1	16.8	74.02597403	38.68613139	20	2	9	1
0	0.4	1.6	2	4	0.8	0	2.1	2.2	13.3	75.6097561	37.93103448	32.55813953	3	9	1
0	0.2	2.7	3	5.3	0.8	0	3	1.9	18.3	75	40	36.26373626	3	3	1
0	0.8	2.6	3.4	5.8	0.8	0.1	2.6	2.6	15.2	79.59183673	37.28813559	33.8028169	2	9	1
0	0.3	2.6	2.9	4.5	0.9	0	1.7	2	13.8	79.41176471	38.70967742	29.16666667	2	4	1
0	0.6	3.4	4	2	0.9	0.3	2.4	2.5	14	81.25	39.42307692	35.0877193	3	9	1
0	0.6	2.3	2.8	2.5	1	0	1.5	2.4	13.4	84.84848485	35.71428571	30.18867925	4	9	1
0	0.4	1.9	2.3	5.5	1.2	0	3.2	2.4	13.3	76.08695652	45.83333333	45.83333333	3	9	1
0	0.8	3.6	4.5	3.2	0.8	0.1	2.8	3	14.4	74.6031746	38.39285714	30.55555556	3	9	1
0	0.5	2.1	2.6	3.8	0.8	0.4	2.3	2.9	14	76.92307692	41.52542373	34.21052632	2	9	1
0	0.3	1.9	2.2	2.6	1.2	0	2.1	2.3	14.4	80	37.5	35.06493506	2	9	1
0	0.4	3.2	3.6	1.8	1.5	0	1.6	1.5	14	79.16666667	44.64285714	35.0877193	4	9	1
0	0.6	2.4	3	3	1.1	0	2.3	2	15.3	67.69230769	38.58267717	25.64102564	3	9	1
0	0.1	1.3	1.5	0.9	0.3	0	1	2.7	13.2	90	50.58823529	43.5483871	4	9	1
0	0.3	5	5.3	3.4	1	0	3.3	2.6	13.4	77.27272727	45.79439252	37.03703704	2	9	1
0	0.3	2.6	2.9	2.2	1	0.1	2.7	2.5	13.2	78.84615385	45.55555556	31.25	3	9	1
0	0.3	2.6	2.9	1.6	1.3	0.1	1.2	1.7	13.1	82.14285714	49.45054945	42.55319149	4	3	2
0	2	6.3	8.3	3.3	2.1	1.4	2.2	3	12.7	73.68421053	41.50943396	29.72972973	4	9	1
10	0.9	8	8.9	4.7	1.1	0.4	2.4	1.8	12.5	85.71428571	38.59649123	33.33333333	2	8	2
0	2.7	6.5	9.2	2.7	2.1	0.3	1.5	2.4	13	71.42857143	58.53658537	47.36842105	1	9	1
0	3.4	6.4	9.8	1.1	0.9	1	2.3	3.2	12.6	51.42857143	57.44680851	0	3	9	1
0	3.2	5.9	9.1	1.5	0.7	0.8	1.6	2.5	12.6	82.5	50	25	3	9	1
0	2.1	4.8	6.9	1.9	0.8	0.5	1.4	2.8	12.8	68.75	43.39622642	35.61643836	4	9	1
0	2.3	5.4	7.7	1.3	1.6	0.7	1.7	2.6	12	63.15789474	46.98795181	28.57142857	1	9	1
0	1.8	4.3	6.1	1.1	0.9	0.3	1.5	2.3	12.2	63.15789474	45.09803922	28	3	9	1
0	1.6	5	6.6	1.9	2.1	0.1	2	2.8	11.1	66.66666667	49.46236559	33.33333333	2	9	1
0	2.2	4.2	6.3	3.5	1.2	0.5	2.1	2	12.5	62.06896552	46.31578947	20	4	9	1
0	1.2	4.8	6	2.9	0.9	0.5	2.8	2.4	12	78.84615385	38.70967742	28.57142857	2	8	1
0	1.2	4.8	6	0.9	1.2	0.1	1.3	1.7	10.6	66.66666667	41.4893617	35.71428571	3	9	1
0	1.9	4.4	6.3	2.6	1.2	0.9	1.9	3	12.1	76	41.50943396	36.11111111	4	9	1
0	1.6	4.5	6.1	2.3	0.8	0.6	2.9	2.8	10.6	73.33333333	52.5	0	4	9	1
0	1.6	5.1	6.8	4.2	1	0.2	3.1	2.8	10.2	69.76744186	43.58974359	25	3	9	1
0	1.9	4.3	6.2	1	0.5	0.5	2.5	3.7	10.5	58.97435897	45.78313253	42.85714286	4	9	1
0	1.3	5.1	6.3	1.1	0.6	0.8	1.3	2.5	10.4	70.96774194	45.23809524	35.71428571	4	9	1
0	0.9	5.1	6.1	3.1	0.6	0.9	2.1	2.3	11.4	68	40	0	3	9	1
0	1.7	4.6	6.3	3	1.2	0.4	1.5	1.6	10.1	68.18181818	47.05882353	36.36363636	1	8	1
0	1.4	6.4	7.8	2.5	2.1	1.3	1.8	1.9	10.4	80	49.35064935	23.80952381	4	9	1
0	2.6	4.2	6.8	0.7	1.4	0.3	1.6	2.9	12.2	71.69811321	47.72727273	50	4	9	1
0	1.6	5.6	7.2	3.7	0.9	0.4	2.1	3.2	10.9	82.5	42.85714286	31.03448276	3	9	1
0	1.5	5	6.5	2.5	1.3	1	2	3	10.4	72.4137931	49.36708861	29.41176471	4	9	1
0	1	5.5	6.6	0.9	0.9	1.2	1	1.9	9.5	66.66666667	43.83561644	38.88888889	2	9	1
0	2.4	4.5	6.9	0.8	1	0.2	2.8	3.5	11.5	61.81818182	46.51162791	0	3	9	1
0	1.6	5.7	7.2	2.4	0.7	1.3	1.9	3	6.7	56.25	47.05882353	44	4	9	1
0	1.2	4.8	6	2.2	0.7	0.2	1.4	2.1	6.9	65.2173913	50	0	4	9	1
0	2	4	6	1.5	1	0	1.5	2	8.4	66.66666667	47.54098361	0	1	1	1
0	1.5	4.8	6.3	2.8	1	0	1.4	2	5.4	61.53846154	45.23809524	0	3	9	1
0	2.7	4.5	7.2	1.3	1.4	1.1	1.2	3.2	5	59.09090909	48.64864865	0	2	6	1
0	0.6	2.7	3.3	3.8	1.5	0.2	1.5	2.2	12.8	88.46153846	44.44444444	37.77777778	2	1	3
0	0.4	2.6	2.9	4.2	1.4	0	1.5	1.5	12.5	82.14285714	44.08602151	39.58333333	4	6	1
0	0.7	3.6	4.3	4.6	1.3	0.1	1.9	2.2	12.9	75	43.61702128	36.66666667	3	5	3
4	0.6	3.8	4.5	4.5	1.4	0.3	2.4	1.7	12.6	69.23076923	41.07142857	41.86046512	4	5	1
0	0.7	1.9	2.5	4.5	1.7	0.2	2.5	2.6	12.6	79.41176471	44.08602151	34.04255319	4	1	1
0	0.4	2.2	2.7	3.5	1.1	0.1	2.7	2.4	12.2	80	48.10126582	38.88888889	2	9	1
0	0.9	3.7	4.6	4.5	1	0.1	3.2	2.9	12.7	77.08333333	48.80952381	36.84210526	4	9	1
0	0.9	3.1	4	6.2	1.6	0.1	2.6	2.8	12.7	72.22222222	39.04761905	32.20338983	2	9	1
0	0.3	3	3.3	3.7	1.4	0.1	1.7	2.1	11.3	75	46.34146341	44.44444444	2	5	3
0	0.5	3.3	3.8	4.8	1.1	0.4	1.8	1.5	13	79.41176471	37.39130435	32.69230769	3	8	1
12	0.4	2.1	2.5	3.7	1.1	0.4	1.2	1.5	12.6	77.77777778	39.42307692	36.06557377	4	1	3
0	1.2	3.3	4.5	3.6	1.1	0.4	2.5	2.1	12.8	73.68421053	45.87155963	34.14634146	3	9	1
0	0.6	2.3	2.9	4	1.4	0.1	2.2	1.7	12.8	81.81818182	37.6146789	37.25490196	4	9	1
0	0.4	1.4	1.8	3.1	1.2	0	2.5	2.3	12.5	82.35294118	38.67924528	34.09090909	2	9	1
0	0.5	4	4.5	3.1	0.8	0	1.9	1.1	11.8	63.63636364	40.90909091	30.43478261	3	4	2
0	0.8	3.5	4.2	4.8	1.3	0.2	3.6	2.5	12.5	75	40.18691589	34.14634146	4	9	1
0	1.2	4.1	5.3	4.3	1.8	0.1	3.3	2.1	12.8	75.86206897	40.17857143	42.5	3	9	1
0	0.6	1.9	2.6	3.2	0.8	0.2	1.9	2.2	11.4	82.60869565	43.61702128	36.11111111	3	1	1
0	0.2	2.3	2.6	5.1	1.6	0	2.6	2.9	11.3	87.09677419	46.25	41.37931034	3	9	1
0	0.4	1.8	2.3	3.3	1.4	0	1.8	2.3	12.7	81.48148148	36.28318584	36.50793651	3	9	1
0	0.5	2.6	3.1	3	0.6	0	2.6	2	12.7	71.05263158	35.65217391	32.72727273	3	9	1
0	0.6	2.6	3.1	3.4	1.1	0	2.2	2.3	11.6	82.60869565	37.86407767	35.18518519	2	9	1
0	0.3	3.3	3.5	3.5	1.2	0.1	1.8	1.4	11.3	77.77777778	46.34146341	43.24324324	4	4	1
0	1.3	3.5	4.8	6.1	4	0.4	3	2.7	12.5	75	46.15384615	28.57142857	3	9	1
0	0.6	3.1	3.7	8.1	0.9	0	2.8	2	12.5	79.66101695	42.1686747	32	3	9	1
0	0.3	2.7	3	4.6	1.3	0	2.2	2.3	12.1	86.20689655	38.29787234	37.31343284	2	9	1
0	0.4	3.8	4.2	4.5	1.1	0.2	3	1.4	12.1	73.91304348	40.2173913	30.43478261	4	9	1
0	1.3	3	4.3	5	0.6	0	2.2	2.7	12.1	62.5	43.1372549	28.57142857	4	9	1
0	0.4	2.3	2.7	3.2	1.4	0	1.5	2.5	11.7	79.62962963	36.04651163	30.95238095	4	8	1
0	1.6	3.4	4.9	5	1.5	0.4	2.3	2.5	11.6	65.78947368	40.77669903	28.57142857	3	9	1
0	0.7	2.7	3.3	3.7	1.8	0.2	1.8	2.4	12	72.22222222	46.93877551	35.71428571	3	9	1
0	0.4	2.8	3.2	5	1.1	0	2	2.7	12	85	44.30379747	43.24324324	2	9	1
0	0.5	2.8	3.4	3.6	0.9	0.1	2.8	1.9	12.7	77.14285714	45.45454545	35.48387097	3	2	1
0	0.6	3.4	4	4.2	1.2	0.5	2.8	3.1	12.7	86.66666667	38.7755102	34.28571429	3	9	1
0	0.8	4.3	5.1	5.2	1.2	0.2	2.1	2.2	11.9	65.71428571	40.38461538	31.57894737	3	9	1
0	0.4	1.8	2.2	4.7	1.5	0	2.9	3.4	12.6	79.62962963	36.73469388	26.19047619	3	9	1
0	0.9	1.5	2.4	5.7	1.4	0	2.5	1.7	12.6	74.28571429	37.39837398	28	3	9	1
0	0.7	4	4.7	4.2	1	0.3	3	1.7	11.2	71.05263158	39.58333333	25.71428571	1	4	1
0	0.4	2.4	2.8	4.4	1	0	2.5	2.1	11.8	77.14285714	41.2371134	28.57142857	2	1	1
0	0.6	3.6	4.3	4.4	1.4	0.2	1.6	2.4	10.5	70.83333333	42.69662921	37.93103448	4	9	1
0	0.9	2.8	3.7	4.7	1.1	0.1	2.4	1.9	12.5	70.58823529	42.30769231	41.17647059	2	9	1
0	0.5	2.3	2.8	3.8	1	0	2.5	2.2	11.7	73.07692308	40.90909091	43.75	4	9	1
0	0.3	2.2	2.5	3.3	0.9	0.5	2.3	2.4	11.1	64.70588235	47.05882353	40	1	9	1
0	0.6	2.2	2.8	4.7	1.2	0.2	2.6	2.2	11.7	74.28571429	43.15789474	36	1	9	1
0	0.4	2.6	3	4.4	1.1	0.1	1.8	1.3	11	77.27272727	43.75	47.82608696	3	1	1
0	0.5	2.9	3.5	4.3	1.3	0.2	1.9	1.9	11.7	65.11627907	44.04761905	37.83783784	3	9	1
0	0.5	4.9	5.5	4.5	1.8	0.1	2	1.9	11.6	82.35294118	38.04347826	38.7755102	3	4	2
0	0.3	2.3	2.6	3.6	0.7	0	2.2	1.8	11.9	75	39.39393939	34.14634146	1	9	1
0	0.4	2.4	2.8	3.7	0.8	0	3.3	2.9	12.3	73.68421053	35.13513514	32.69230769	2	7	1
0	0.6	2.2	2.8	3.8	1.1	0	2	1.5	11.9	83.33333333	46.34146341	36.36363636	4	7	1
0	0.4	2.9	3.2	5.5	1.8	0.1	1.7	1.7	12.2	82.05128205	38.7755102	38.88888889	4	9	1
0	1.2	2.2	3.4	3.1	1.8	0.4	2.1	3.2	10.2	75.86206897	36	28.125	4	9	1
0	0.3	2.7	2.9	3.5	0.7	0.3	2.5	2.7	12.6	81.25	39.79591837	26.47058824	3	6	1
0	0.4	3.5	3.9	4.4	1.6	0	2.1	3.1	12.2	66.66666667	41.83673469	28.57142857	2	9	1
0	0.6	2.4	3	3.6	1.5	0.1	1.6	1.8	12.6	69.84126984	43.75	37.93103448	3	9	1
0	0.3	4.2	4.5	5.4	1.3	0.4	1.8	1.9	10.7	57.89473684	44.21052632	37.14285714	3	9	1
0	1	3.7	4.7	3.3	0.7	0	3	2.4	12.9	79.41176471	35.59322034	33.92857143	4	9	1
0	0.6	2.7	3.2	3.7	1.5	0	2.1	2.2	11	74.28571429	37.20930233	37.73584906	4	9	1
0	0.9	2.5	3.4	3.1	1.2	0.2	1.7	2.6	12.4	74.28571429	51.11111111	37.5	4	9	1
0	0.6	2.8	3.3	4.5	1.6	0.2	1.6	2.2	10.3	60	41.66666667	40.90909091	4	9	1
0	0.6	2.3	2.9	5.3	0.8	0.1	2.1	1.8	10.9	65.2173913	39.39393939	35.55555556	3	9	1
0	1.6	3.1	4.6	3.6	1	0.4	1.6	2.4	11.2	62.5	41.86046512	35.71428571	3	3	2
0	0.2	2.2	2.3	3.9	0.8	0.1	2.4	2.1	11.1	64.70588235	47.25274725	41.17647059	2	9	1
0	0.5	3.1	3.6	4.1	0.9	0.1	1.9	2.1	10.8	85.71428571	39.50617284	38.7755102	3	6	1
0	0.6	2.7	3.3	4.1	1.2	0.3	2	2.8	10.1	72	43.20987654	37.14285714	1	9	1
0	1	3.9	4.9	5.4	1.2	0.4	2.7	2.5	11.6	70	47.72727273	33.33333333	3	2	2
0	0.4	2.4	2.7	3.5	0.9	0.2	2.5	2.6	12	77.77777778	35.59322034	27.27272727	4	9	1
0	0.5	2.6	3.1	4.5	1.1	0.1	2.2	2.1	12.4	74.19354839	51.11111111	42.85714286	3	9	1
0	1	3.5	4.5	4.8	0.4	0	1.9	2.3	10.6	66.03773585	46.66666667	16.66666667	4	9	1
0	0.5	2.2	2.7	5.3	2.7	0.1	2	2.4	10.9	78.37837838	34.31372549	30.55555556	4	9	1
0	0.5	2.7	3.2	3.3	0.9	0.3	2.5	2.6	12.8	72.72727273	40	37.14285714	4	9	1
0	0.8	2.3	3.1	3.6	0.9	0.1	2.7	3.3	12.8	82	39.78494624	30.23255814	2	9	1
0	0.7	2.1	2.8	6.1	1.4	0.2	2	1.9	11.2	67.64705882	44.94382022	37.5	2	9	1
0	0.7	3	3.7	3	0.8	0.5	3.2	3	11.2	70.27027027	40.86021505	30	3	9	1
0	0.3	2.4	2.7	3.7	1.7	0.1	1.9	2	11.1	75.67567568	40	31.42857143	3	9	1
0	0.2	2.3	2.5	3.8	0.6	0.1	2.3	2	11.4	79.16666667	44.08602151	34.28571429	1	9	1
0	0.5	1.7	2.3	3.1	1.2	0	2.6	2.8	11	72.34042553	36.36363636	35.48387097	2	9	1
0	0.2	2.1	2.3	3.9	1.7	0	2.2	1.4	9.7	78.94736842	39.50617284	33.96226415	4	2	1
0	0.4	3.4	3.7	3.1	1.2	0.5	2.6	2.3	11.6	78.04878049	41.75824176	33.33333333	4	9	1
0	0.5	1.8	2.3	3.5	1.4	0.1	2.1	2.7	9.8	79.54545455	37.68115942	32.43243243	3	9	1
0	0.5	2.9	3.4	3.6	1.3	0.2	2.1	2.3	11	72	39.75903614	29.62962963	1	6	1
0	0.6	2.3	2.9	4.5	1	0	2.9	1.6	10.5	68.42105263	40	26.66666667	3	9	1
0	0.4	2.8	3.2	5	1.2	0.2	1.3	2	10.2	75.86206897	36.95652174	33.33333333	4	1	1
0	0.5	4.8	5.3	3.3	0.8	0.5	2.1	2.7	9.6	81.81818182	42.85714286	34.61538462	4	9	1
0	1	3.5	4.5	4.5	1	0.1	2.9	2.2	10.1	66.66666667	38.82352941	28.57142857	4	9	1
0	0.6	3.6	4.2	4.2	1.9	0.3	3	3.4	10.8	72.22222222	40.90909091	32.14285714	1	9	1
0	0.7	2.1	2.9	3.3	1.7	0.3	1.7	2.4	9.5	73.07692308	38.55421687	31.70731707	2	5	1
0	0.3	3.3	3.6	5	2.4	0.1	1.7	2.4	9.5	76.47058824	48.52941176	25	4	9	1
0	0.5	2.5	3	5.4	1.4	0.1	2.2	1.9	9.8	66.66666667	40.96385542	36.36363636	4	9	1
0	0.6	2.4	3	4	1.4	0.3	2.9	3.2	10.3	71.42857143	40	41.37931034	1	2	3
0	0.8	2.1	2.9	5.7	1.2	0	1.9	2	11	64.51612903	36.55913978	36.84210526	2	9	1
0	0.4	2.1	2.5	3	1.2	0.1	1.2	2.2	11	74.07407407	39.56043956	42.22222222	3	9	1
0	0.3	2.3	2.6	4.8	0.5	0	1.5	2.1	10.3	77.77777778	41.79104478	42.85714286	3	9	1
0	1.5	4	5.5	4.4	1.1	0.1	2.3	2	9.6	71.42857143	48.64864865	40	2	9	1
0	0.6	2.5	3.1	3.8	1.2	0.2	2.1	1.7	10.3	76.92307692	42.1686747	40	4	8	1
0	0.4	4.3	4.8	3.9	1.2	0.2	2	2.5	10.2	78.57142857	42.1686747	37.93103448	2	9	1
0	1.4	3.9	5.3	3.1	1	0.1	1.9	2.8	9.6	47.22222222	43.82022472	9.090909091	1	3	3
0	0.3	2.1	2.4	3.3	1.5	0.3	2	2.4	9.1	54.05405405	39.28571429	27.77777778	3	3	3
0	0.5	2.4	2.9	4.1	1.3	0.1	1.9	2.5	10.3	78.57142857	41.25	35.71428571	4	7	1
0	1.5	4	5.5	3.1	1.2	0.1	1.5	2.2	8.8	70.27027027	40.57971014	27.77777778	4	9	1
0	0.3	2.7	3.1	3.3	1.8	0	1.9	2.2	10.2	82.35294118	39.77272727	34.54545455	3	9	1
0	0.3	2.6	3	3.8	1.2	0.3	1.5	2.6	9.8	56.66666667	45.94594595	42.42424242	3	9	1
0	0.6	2.6	3.2	3.4	0.6	0	1.8	2	9.6	81.48148148	37.80487805	40	4	9	1
0	0.5	2.4	2.9	3.2	1.6	0.1	1.9	2.8	9.8	84.21052632	40	27.77777778	1	9	1
0	1.3	2.1	3.4	3.5	1.3	0.1	2.2	2.5	10.1	73.46938776	39.7260274	36.84210526	3	9	1
